,1,2,3,4,5,6,7,8,9,10,11
1278,20011029,0.415036,6,0.130513,0.215749,0.254022,0.324918,5,0.110898,0.2139,"0.247171
"
1279,20011030,0.328731,5,0.248118,0.351973,0.555976,0.342345,8,0.405277,0.375335,"0.525596
"
1280,20011031,0.148857,5,0.0860275,0.121066,0.146822,0.14308,6,0.183342,0.148305,"0.170335
"
1281,20011101,0.042797,6,2.37874,0.289181,0.324223,0.148568,5,0.0853185,0.251809,"0.290239
"
1282,20011102,0.00417932,4,6.47077,0.147254,0.144492,0.0264901,3,0.117907,0.0937454,"0.0944571
"
1283,20011105,0.426663,0,0.401051,0.347172,0.23945,0.190239,2,0.313286,0.242943,"0.230072
"
1284,20011106,0.199424,2,0.338554,0.218031,0.203828,0.243665,6,0.0875676,0.254122,"0.211041
"
1285,20011107,0.0978932,5,0.143322,0.129691,0.167719,0.163468,4,0.0781742,0.142555,"0.181103
"
1286,20011108,0.243692,1,0.25929,0.178209,0.177856,0.217661,0,0.20493,0.246797,"0.24667
"
1287,20011109,0,0,0,0.0489166,0.0489166,0,0,0,0.0678687,"0.0685813
"
1288,20011112,0.26156,2,0.0297331,0.171906,0.198845,0.181248,0,0.0351208,0.133798,"0.136267
"
1289,20011113,0.0612458,5,0.0821009,0.083409,0.0657459,0.0821546,0,0.0775667,0.0994383,"0.103381
"
1290,20011114,0.480926,6,0.157471,0.287235,0.275169,0.371945,5,0.265198,0.248419,"0.269611
"
1291,20011115,0.164657,4,0.0932221,0.149673,0.124926,0.124513,0,0.0491307,0.109921,"0.131598
"
1292,20011116,0.213317,6,0.280836,0.197632,0.197632,0.208303,0,0.170385,0.203473,"0.203473
"
1293,20011119,0,0,0,0.145912,0.145912,0,0,0,0.166806,"0.166806
"
1294,20011120,0.127098,0,0.0661986,0.127778,0.12503,0.224435,3,0.0179467,0.152324,"0.117176
"
1295,20011121,0.240217,5,0.121103,0.173676,0.189937,0.0989619,3,0.0877605,0.219591,"0.213409
"
1296,20011123,0,0,0,0.225169,0.237491,0,0,0,0.168141,"0.183357
"
1297,20011126,0.425417,1,0.101508,0.388001,0.445945,0.385721,0,0.163064,0.3071,"0.396116
"
1298,20011127,0.205271,7,0.138777,0.170282,0.178136,0.190416,2,0.135467,0.182249,"0.15062
"
1299,20011128,0,0,0,0.174006,0.174006,0,0,0,0.16364,"0.16364
"
1300,20011129,0.306017,5,0.278419,0.356788,0.405795,0.302257,4,0.141756,0.29133,"0.334878
"
1301,20011130,0.271157,3,0.199502,0.209734,0.194824,0.214126,0,0.240816,0.491122,"0.503049
"
1302,20011203,0.184455,5,0.051576,0.125723,0.148215,0.132065,2,0.135713,0.133489,"0.164683
"
1303,20011204,0.054187,0,0.0903438,0.164645,0.154514,0.000732832,4,2.63717,0.0695224,"0.069107
"
1304,20011205,0.255254,2,0.146004,0.256363,0.307663,0.259657,0,0.135367,0.247547,"0.34033
"
1305,20011206,0.367531,5,0.171142,0.323627,0.311671,0.446605,3,0.173985,0.267082,"0.264058
"
1306,20011207,0.257089,0,0.225114,0.210507,0.199795,0.206248,6,0.223405,0.218909,"0.218789
"
1307,20011210,0.776775,5,0.182144,0.334922,0.439374,0.261292,4,0.72743,1.94457,"1.8748
"
1308,20011211,0.0697276,3,1.32129,0.238434,0.291924,0.12109,5,0.502796,0.204636,"0.218129
"
1309,20011212,0.554569,3,0.0589567,0.288868,0.359076,0.296499,2,0.0846157,0.314729,"0.349085
"
1310,20011213,0,0,0,0.109216,0.109216,0,0,0,0.119549,"0.119549
"
1311,20011214,0.269145,3,0.14094,0.261249,0.257084,0.268338,5,0.0577852,0.207189,"0.206358
"
1312,20011217,0.355036,1,0.207844,0.360593,0.409611,0.428172,5,0.146378,0.30136,"0.334356
"
1313,20011218,0.170184,2,0.203339,0.275532,0.246674,0.0938549,6,0.365789,0.265124,"0.243601
"
1314,20011219,0.128639,3,0.0703826,0.140892,0.135182,0.145402,6,0.129998,0.149101,"0.143618
"
1315,20011220,0.414777,3,0.395681,0.297445,0.349047,0.451425,6,0.297553,0.280354,"0.376977
"
1316,20011221,0.275413,3,0.432259,0.311755,0.252413,0.317114,4,0.108994,0.245347,"0.217515
"
1317,20011224,0.0135862,6,1.24566,0.188375,0.173352,0.105006,4,0.292451,0.232624,"0.254669
"
1318,20011226,0.382699,6,0.121418,0.304426,0.311378,0.318685,0,0.189141,0.300857,"0.309803
"
1319,20011227,0.171019,5,0.156871,0.162728,0.248954,0.1432,6,0.210384,0.164214,"0.266673
"
1320,20011228,0.208763,4,0.173141,0.193612,0.191178,0.227227,6,0.0437843,0.149122,"0.198694
"
1321,20011231,0.474287,5,0.141693,0.262016,0.400575,0.485528,5,0.323544,0.270138,"0.390896
"
1322,20020102,0.154869,0,0.11001,0.147774,0.139089,0.115016,6,0.325709,0.181319,"0.188627
"
1323,20020103,0.263588,0,0.0842876,0.272858,0.26331,0.324753,7,0,0.212527,"0.250856
"
1324,20020104,0.276124,4,0.379065,0.246038,0.302649,0.39413,4,0.227878,0.256461,"0.27331
"
1325,20020107,0.221044,5,0.154038,0.188821,0.152549,0.229191,6,0.0789724,0.180932,"0.191937
"
1326,20020108,0.0174069,6,0.661217,0.184104,0.19217,0.0716378,5,0.400829,0.174345,"0.17686
"
1327,20020109,0.00233284,2,37.9982,0.24037,0.220729,0.0904759,5,0.0744543,0.159126,"0.164901
"
1328,20020110,0.107374,6,0.220507,0.304385,0.286098,0.171452,3,0.0967466,0.176341,"0.178896
"
1329,20020111,0.225008,0,0.235106,0.256568,0.229149,0.29161,5,0.120388,0.131316,"0.13522
"
1330,20020114,0.159807,2,0.185015,0.203693,0.212564,0.188281,4,0.11259,0.122786,"0.140831
"
1331,20020115,0.303108,1,0.212705,0.270489,0.263025,0.376338,5,0.181462,0.191475,"0.194524
"
1332,20020116,0.00548479,5,7.46447,0.181881,0.184118,0.0672472,1,0.175538,0.150435,"0.139367
"
1333,20020117,0.246215,4,0.185359,0.198676,0.220495,0.196343,4,0.420324,0.215931,"0.248323
"
1334,20020118,0.328899,0,0.533305,0.305085,0.251889,0.266306,0,0.555377,0.295117,"0.266726
"
1335,20020122,0.310405,6,0.0389424,0.19311,0.215467,0.174758,5,0.333304,0.195252,"0.201177
"
1336,20020123,0.627246,4,0.355925,0.421274,0.474941,0.427407,1,0.367276,0.328934,"0.3845
"
1337,20020124,0.28592,3,0.155583,0.166476,0.18086,0.282115,0,0.165139,0.504605,"0.507121
"
1338,20020125,0.234779,6,0.178739,0.316057,0.33556,0.216227,1,0.0450231,0.236271,"0.2821
"
1339,20020128,0.255598,4,0.247417,0.175197,0.18141,0.256076,3,0.195211,0.121253,"0.133194
"
1340,20020129,0.52654,6,0.217286,0.264755,0.249433,0.323237,4,0.229564,0.225656,"0.236168
"
1341,20020130,0.873756,5,0.480449,0.603975,0.699709,0.770016,2,0.694531,0.578413,"0.756976
"
1342,20020131,0.286464,6,0.297674,0.337544,0.338419,0.423059,6,0.138397,0.721564,"0.700556
"
1343,20020201,0.342772,4,0.276286,0.288227,0.265116,0.277443,2,0.133276,0.237402,"0.233521
"
1344,20020204,0.364016,6,0.277474,0.282717,0.309845,0.30857,3,0.269592,0.250812,"0.278699
"
1345,20020205,0.209598,1,0.243909,0.181317,0.177817,0.202947,2,0.219386,0.153875,"0.157762
"
1346,20020206,0.268945,7,0.143846,0.169368,0.158175,0.238583,0,0.390825,0.857516,"0.862975
"
1347,20020207,0.218577,5,0.103014,0.174936,0.183989,0.348318,7,0.0634098,0.165097,"0.185724
"
1348,20020208,0.292751,6,0.222449,0.252486,0.216738,0.266347,1,0.504593,0.198649,"0.270363
"
1349,20020211,0.235073,4,0.214047,0.233615,0.2122,0.177651,4,0.25248,0.20387,"0.186905
"
1350,20020212,0.267964,5,0.144688,0.185385,0.199399,0.174811,3,0.221853,0.156233,"0.157562
"
1351,20020213,0.0643717,0,0.191855,0.191072,0.0959554,0.0437365,4,0.215512,0.180838,"0.178862
"
1352,20020214,0.106252,6,0.421538,0.225407,0.277322,0.300579,6,0.0816486,0.160396,"0.175634
"
1353,20020215,0.240962,4,0.304424,0.268264,0.252838,0.207766,0,0.301799,0.23586,"0.239653
"
1354,20020219,0.182748,2,0.0907332,0.224236,0.186868,0.190673,2,0.101853,0.179807,"0.199654
"
1355,20020220,0.246845,1,0.0409591,0.215269,0.181316,0.253411,2,0.122231,0.159469,"0.183669
"
1356,20020221,0.160843,3,0.231607,0.135214,0.142553,0.183411,5,0.136656,0.118424,"0.127301
"
1357,20020222,0.405559,3,0.219566,0.212159,0.287932,0.354037,5,0.11365,0.180114,"0.219202
"
1358,20020225,0.240144,4,0.218565,0.261932,0.230212,0,0,0,0.200396,"0.176976
"
1359,20020226,0.061477,6,0.438097,0.229076,0.190179,0,0,0,0.0905197,"0.0888503
"
1360,20020227,0,0,0,0.115024,0.115024,0,0,0,0.149843,"0.155368
"
1361,20020228,0.0845572,9,0.0301543,0.13926,0.130019,0.067453,5,0.0197942,0.113908,"0.114454
"
1362,20020301,0.0573908,6,0.734549,0.174826,0.169262,0.215918,0,0.0840348,0.19455,"0.192424
"
1363,20020304,0.243382,1,0.179634,0.228543,0.230159,0.257667,3,0.194424,0.150991,"0.162888
"
1364,20020305,0.216539,5,0.338755,0.190395,0.182768,0.348375,6,0.176572,0.161187,"0.168415
"
1365,20020306,0.235789,6,0.167336,0.203803,0.190052,0.155596,1,0.572295,27.2673,"27.2673
"
1366,20020307,0.213745,3,0.0807316,0.138479,0.155249,0.139637,1,0.0528266,0.166882,"0.195809
"
1367,20020308,0.0930713,6,0.0316939,0.0810775,0.0794591,0.0465948,8,0.0188343,0.140004,"0.101366
"
1368,20020311,0.233608,4,0.187583,0.202442,0.208185,0.222125,2,0.23437,0.163263,"0.192177
"
1369,20020312,0.45969,5,0.0511072,0.253682,0.220114,0.204548,4,0.763555,0.227881,"0.233691
"
1370,20020313,0.167068,0,0.128087,0.195494,0.218109,0.176454,0,0.104182,0.145037,"0.172981
"
1371,20020314,0.0378406,4,0.232585,0.155366,0.154831,0.0169878,6,0.728185,0.0848546,"0.0916978
"
1372,20020315,0.197335,5,0.247048,0.149068,0.165645,0.268975,6,0.194177,0.15986,"0.158908
"
1373,20020318,0.38471,3,0.10892,0.272062,0.324406,0.384698,6,0.131015,0.226238,"0.292473
"
1374,20020319,0.0426657,4,0.211046,0.15304,0.131517,0.106556,3,0.0450719,0.103586,"0.114602
"
1375,20020320,0.304879,0,0.257713,0.252923,0.306732,0.332812,1,0.188411,0.278317,"0.289932
"
1376,20020321,0.011012,5,1.36993,0.155246,0.147128,0.0202749,4,0.426019,0.153291,"0.114733
"
1377,20020322,0.175573,5,0.0918331,0.208543,0.160817,0.168361,5,0.14264,0.174019,"0.170178
"
1378,20020325,0.157693,6,0.164408,0.26325,0.153354,0.228893,3,0.146964,0.165634,"0.168512
"
1379,20020326,0.208007,5,0.194543,0.200838,0.202933,0.199152,1,0.104016,0.211122,"0.217131
"
1380,20020327,0.0327402,6,0.677181,0.153513,0.145232,0.0255231,4,0.220863,0.0580043,"0.05433
"
1381,20020328,0.288824,2,0.0965613,0.254162,0.253225,0.230594,5,0.129868,0.180043,"0.234145
"
1382,20020401,0.131757,0,0.169849,0.123295,0.139826,0.131044,4,0.0697033,0.119275,"0.134473
"
1383,20020402,0.167847,0,0.0902946,0.179882,0.158356,0.185751,0,0.0204391,0.210729,"0.209355
"
1384,20020403,0.119036,3,0.0374105,0.101731,0.123194,0.0919673,0,0.0187617,0.0957168,"0.106
"
1385,20020404,0.0346697,4,0.228167,0.184915,0.193506,0.0823206,5,0.0144076,0.0861123,"0.085601
"
1386,20020405,0.054231,6,0.0537499,0.170978,0.151413,0.0208591,6,0.094554,0.104729,"0.103146
"
1387,20020408,0.208991,0,0.192673,0.17636,0.183003,0.213859,0,0.280781,0.196325,"0.196849
"
1388,20020409,0.0952906,6,0.0312392,0.133918,0.129914,0.0927054,2,0.0458267,0.0921261,"0.0976392
"
1389,20020410,0.276466,6,0.673328,0.295871,0.318316,0.363945,3,0.0585602,0.250515,"0.285354
"
1390,20020411,0.0894854,5,0.0467998,0.0802122,0.103324,0,0,0,0.070015,"0.0905373
"
1391,20020412,0.269314,1,0.946281,0.301775,0.285603,0.287047,5,0.136288,0.217484,"0.234156
"
1392,20020415,0.199261,0,0.178596,0.19569,0.198316,0.157119,6,0.358538,0.150282,"0.141159
"
1393,20020416,0.109074,4,0.0197336,0.118897,0.132836,0.129355,5,0.0406978,0.101063,"0.125276
"
1394,20020417,0.0152641,1,0.621351,0.146386,0.105148,0.00390714,3,1.47818,0.0770315,"0.0456641
"
1395,20020418,0.33722,0,0.418326,0.279211,0.308168,0.326536,0,0.357489,0.322829,"0.323747
"
1396,20020419,0.0507549,6,0.0257771,0.0630806,0.0490168,0.0436149,2,0.00256897,0.059019,"0.0568741
"
1397,20020422,0.222261,6,0.488257,0.410423,0.403344,0.18166,6,0.461387,0.182222,"0.207903
"
1398,20020423,0.200884,1,0.177769,0.236842,0.253659,0.0114434,6,18.0111,0.271797,"0.266651
"
1399,20020424,0.237912,3,0.0958451,0.171844,0.194602,0.247872,7,0.092535,0.205239,"0.187355
"
1400,20020425,0.302243,3,0.160933,0.214273,0.211282,0.236973,2,0.149724,0.186296,"0.178717
"
1401,20020426,0.138256,0,0.145115,0.141244,0.132297,0.255901,6,0.0895315,0.14139,"0.129727
"
1402,20020429,0.136703,6,0.0781859,0.228972,0.19016,0.198733,6,0.0677895,0.152815,"0.199923
"
1403,20020430,0.236014,5,0.153257,0.167908,0.195259,0.184584,0,0.121853,0.167408,"0.17837
"
1404,20020501,0.281782,2,0.140045,0.19479,0.229091,0.199285,1,0.132725,0.163211,"0.194442
"
1405,20020502,0.130664,5,0.108763,0.133292,0.118935,0.010661,6,1.42036,0.122161,"0.123162
"
1406,20020503,0.0500745,3,0.190229,0.13307,0.125874,0.0498979,5,0.247028,0.0924187,"0.0953201
"
1407,20020506,0.228836,5,0.0457411,0.146544,0.176424,0.0983021,2,2.10122,11.0784,"11.1189
"
1408,20020507,0.0828414,2,0.113112,0.163003,0.187284,0.170106,0,0.411709,11.2207,"11.2276
"
1409,20020508,0.124136,4,0.0336506,0.129428,0.0813743,0.0641972,5,0.071465,0.0796088,"0.0863336
"
1410,20020509,0.155239,6,0.0703536,0.176462,0.170378,0.141797,0,0.0775938,0.162302,"0.148311
"
1411,20020510,0.118212,4,0.0482448,0.164322,0.177372,0.130007,2,0,0.126087,"0.133579
"
1412,20020513,0.0761582,0,0.00600113,0.0997647,0.0917563,0.0416126,2,0.0621138,0.0439027,"0.0459083
"
1413,20020514,0.219162,3,2.00971,0.223852,0.208014,0.201136,0,0.103383,0.533204,"0.209923
"
1414,20020515,0.183271,0,0.128879,0.27104,0.254433,0.214194,1,0.169287,0.240775,"0.267946
"
1415,20020516,0.211859,5,0.101566,0.160732,0.157816,0.171295,1,0.121575,0.166501,"0.159104
"
1416,20020517,0.0838101,4,0.101551,0.126166,0.110732,0.12766,0,0.104407,0.127029,"0.129132
"
1417,20020520,0.0405926,2,0.0640471,0.0981523,0.0964614,0.00652617,7,0.733272,0.101525,"0.0965464
"
1418,20020521,0.131701,2,0.051206,0.163679,0.133394,0.103403,7,0.0557366,0.124286,"0.130257
"
1419,20020522,0.202263,6,0.0676201,0.161379,0.156485,0.214652,6,0.11068,0.153607,"0.155533
"
1420,20020523,0.155657,6,1.20337,0.141517,0.134032,0.140943,3,0.140223,0.159722,"0.142331
"
1421,20020524,0.183949,0,0.10102,0.180056,0.224977,0.215914,3,0.0991865,0.158114,"0.21915
"
1422,20020528,0.182065,1,0.173729,0.181287,0.231676,0.158127,1,0.114679,0.155449,"0.173634
"
1423,20020529,0.271209,2,0.293589,0.264016,0.274383,0.28526,7,0.226723,0.174485,"0.23918
"
1424,20020530,0.201081,0,0.0435483,0.167101,0.175419,0.238537,2,0.0418098,0.156005,"0.193331
"
1425,20020531,0.0260426,6,0.376988,0.19126,0.136418,0.0795138,1,0.0412919,0.152004,"0.157479
"
1426,20020603,0.275859,0,0.169308,0.213974,0.246227,0.233035,6,0.161221,0.232735,"0.234494
"
1427,20020604,0.0961139,6,0.113842,0.0894606,0.0936119,0.0713153,0,0.0425976,0.102806,"0.0835768
"
1428,20020605,0.0974895,5,0.12806,0.247608,0.232351,0.140999,5,0.0859968,0.147559,"0.148723
"
1429,20020606,0.444563,3,0.0664278,0.284542,0.334344,0.447821,4,0.077414,0.271968,"0.329906
"
1430,20020607,0.0930787,6,0.0602538,0.147511,0.135188,0.0604255,6,0.0549211,0.125989,"0.109316
"
1431,20020610,0.168262,5,0.127482,0.202206,0.220379,0.253753,6,0.0844125,0.19202,"0.2242
"
1432,20020611,0.219456,6,0.281386,0.189772,0.132391,0.16499,0,0.119863,0.152265,"0.162804
"
1433,20020612,0.179068,6,0.43444,0.213515,0.20219,0.27373,6,0.141722,0.167347,"0.197719
"
1434,20020613,0.255509,5,8.87455,0.284559,0.318099,0.207659,1,0.238047,0.21885,"0.229483
"
1435,20020614,0.358705,5,0.216013,0.315749,0.327781,0.296217,6,0.0762226,0.21461,"0.261552
"
1436,20020617,0.406981,0,0.838202,0.356183,0.376881,0.3256,2,0.245523,0.247774,"0.316123
"
1437,20020618,0.159562,6,0.178221,0.230272,0.183032,0.162066,0,0.15265,0.17741,"0.194412
"
1438,20020619,0.518828,5,0.315558,0.299932,0.341956,0.380386,6,0.340289,0.263247,"0.325876
"
1439,20020620,0.109502,6,0.178215,0.260621,0.230833,0.174161,0,0.335358,0.2167,"0.208089
"
1440,20020621,0.236761,0,0.926662,0.24236,0.196829,0.185124,2,0.0896218,0.192904,"0.160542
"
1441,20020624,0.275654,0,0.153936,0.252413,0.294407,0.251099,0,0.110103,0.248179,"0.266802
"
1442,20020625,0.239205,0,0.0836416,0.251706,0.242237,0.140971,5,0.201898,0.221591,"0.276374
"
1443,20020626,0.350924,0,0.267295,0.370518,0.384129,0.409903,0,0.271678,0.365897,"0.426824
"
1444,20020627,0.473127,6,0.130924,0.346689,0.419493,0.499228,6,0.158668,0.31232,"0.374926
"
1445,20020628,0.559907,5,0.131716,0.453996,0.482044,0.476909,5,0.194885,0.414815,"0.469209
"
1446,20020701,0.383071,4,0.100397,0.353955,0.395328,0.428723,7,0.100015,0.344378,"0.413172
"
1447,20020702,0.288905,3,0.173902,0.230215,0.269856,0.205021,0,0.241908,0.247865,"0.266834
"
1448,20020703,0.434731,4,0.30745,0.299167,0.331049,0.691527,6,0.177415,0.347163,"0.370566
"
1449,20020705,0,0,0,0.25189,0.212821,0.328884,2,0.202546,0.256585,"0.243253
"
1450,20020708,0.198566,4,0.184169,0.210214,0.212886,0.148958,5,0.163552,0.137609,"0.147368
"
1451,20020709,0.153829,6,0.116702,0.21538,0.186916,0.149038,1,0.128322,0.194044,"0.207079
"
1452,20020710,0.26857,3,0.16624,0.218181,0.251796,0.322167,5,0.144649,0.210941,"0.243127
"
1453,20020711,0.536096,2,0.321177,0.42388,0.559653,0.718322,5,0.330359,0.4076,"0.565868
"
1454,20020712,0.363896,6,0.576339,0.398142,0.403973,0.709803,7,0.122764,0.324519,"0.372967
"
1455,20020715,0.333898,0,0.172722,0.292785,0.331071,0.362255,2,0.139586,0.249482,"0.28539
"
1456,20020716,0.736795,5,0.281675,0.530168,0.602336,0.963965,6,0.203606,0.520983,"0.591269
"
1457,20020717,0.315466,4,0.130601,0.266882,0.277594,0.336561,5,0.15278,0.279471,"0.237727
"
1458,20020718,0.346074,3,0.259353,0.218882,0.215394,0.388044,7,0.234392,0.204719,"0.225466
"
1459,20020719,0.140224,4,0.142471,0.210115,0.230216,0.147777,5,0.148443,0.224632,"0.17181
"
1460,20020722,0.402325,0,0.190596,0.351096,0.399847,0.452134,3,0.197492,0.350512,"0.40262
"
1461,20020723,0.480479,5,0.324578,0.288956,0.301903,0.399704,6,0.358283,0.243687,"0.280023
"
1462,20020724,0.164001,7,0.192203,0.305629,0.309229,0.320207,0,0.124065,0.260842,"0.247264
"
1463,20020725,0.379752,1,0.149545,0.24113,0.220331,0.334056,3,0.16738,0.19304,"0.213776
"
1464,20020726,0.173821,5,0.232056,0.147817,0.157656,0.218386,5,0.239537,0.175718,"0.160093
"
1465,20020729,0.286721,7,0.368134,0.199644,0.258501,0.358835,4,0.24425,0.225548,"0.27089
"
1466,20020730,0.180872,4,0.236615,0.285325,0.329721,0.158282,6,0.310967,0.281041,"0.250462
"
1467,20020731,0.0228146,6,3.63549,0.293597,0.289881,0.000139753,6,3788.56,0.205908,"0.207033
"
1468,20020801,0.124403,6,0.0848159,0.163465,0.15389,0.139343,5,0.0432744,0.175756,"0.17234
"
1469,20020802,0.394592,0,0.233901,0.36966,0.413474,0.497505,7,0.176925,0.359512,"0.413757
"
1470,20020805,0.388632,3,0.205653,0.202639,0.227371,0.398153,3,0.121378,0.197505,"0.237193
"
1471,20020806,0.253088,6,0.149306,0.208545,0.214256,0.21052,0,0.205223,0.178647,"0.203167
"
1472,20020807,0.163001,1,0.196529,0.241346,0.224033,0.1752,4,0.141572,0.138378,"0.138812
"
1473,20020808,0.207471,6,0.127031,0.188106,0.201658,0.214515,7,0.126088,0.168654,"0.17706
"
1474,20020809,0.241813,6,0.215157,0.214606,0.206221,0.188797,0,0.234651,0.213586,"0.224054
"
1475,20020812,0.305847,4,0.0950278,0.160575,0.166548,0.187799,6,0.0746672,0.172903,"0.171051
"
1476,20020813,0.181874,3,0.0994205,0.113677,0.132437,0.138131,4,0.144305,0.120057,"0.126913
"
1477,20020814,0.404933,3,0.0986384,0.242977,0.253739,0.326163,5,0.11932,0.24994,"0.268914
"
1478,20020815,0.161215,0,0.699699,0.193366,0.173486,0.164691,0,0.0427038,0.179424,"0.175075
"
1479,20020816,0.132355,4,0.0397248,0.153751,0.171722,0.082067,6,0.139044,0.177814,"0.168394
"
1480,20020819,0.278326,1,0.193404,0.23574,0.256306,0.321681,3,0.102889,0.26405,"0.293148
"
1481,20020820,0.245811,1,0.327326,0.277327,0.249828,0.259782,5,0.161106,0.221227,"0.250941
"
1482,20020821,0.160796,0,0.0633492,0.153545,0.150631,0.159392,6,0.231856,0.187003,"0.190152
"
1483,20020822,0.184332,0,0.25817,0.226395,0.199734,0.136619,2,0.102448,6.52592,"6.54681
"
1484,20020823,0.558067,6,0.937726,0.620397,0.698619,0.642325,1,0.533442,0.683564,"0.689006
"
1485,20020826,0.283586,0,0.138866,0.28091,0.27331,0.246553,5,0.252327,0.268844,"0.270987
"
1486,20020827,0.296187,0,0.346005,0.309154,0.316369,0.32084,0,0.327585,0.347223,"0.335619
"
1487,20020828,0.223192,0,0.311191,0.273854,0.289658,0.236475,0,0.329646,0.298004,"0.273429
"
1488,20020829,0.0917282,3,0.0793322,0.180817,0.16902,0.0909771,3,0.0832787,0.143443,"0.134839
"
1489,20020830,0.451558,4,0.187689,0.273327,0.310396,0.311359,2,0.238485,0.25283,"0.305724
"
1490,20020903,0.217876,6,0.126306,0.184175,0.200487,0.264971,3,0.145844,0.192124,"0.196612
"
1491,20020904,0.432025,5,0.0995179,0.27315,0.334893,0.447011,7,0.10233,0.293347,"0.336201
"
1492,20020905,0.251541,0,0.178151,0.252568,0.265155,0.384333,6,0.091628,0.210756,"0.278505
"
1493,20020906,0.132656,0,0.0563268,0.169509,0.14091,0.0618519,6,0.115522,0.168968,"0.175483
"
1494,20020909,0.113533,3,0.0933822,0.176451,0.186452,0.140861,4,0.0695267,0.146597,"0.16059
"
1495,20020910,0.331801,3,0.225714,0.337006,0.362744,0.317595,6,0.0962739,0.200852,"0.231354
"
1496,20020912,0.113344,0,0.0978208,0.141277,0.129737,0.0432136,8,0.365697,0.134716,"0.110195
"
1497,20020913,0.0573142,5,0.0583195,0.144199,0.144305,0.0377834,5,0.105739,0.0784847,"0.100738
"
1498,20020916,0.200159,6,0.268319,0.196421,0.194795,0.129683,2,0.122575,0.182471,"0.139998
"
1499,20020917,0.309827,4,0.0951323,0.233869,0.231008,0.153728,4,0.102318,0.162442,"0.162587
"
1500,20020918,0.214237,4,0.0806922,0.209301,0.192648,0.135318,2,0.0899703,0.226631,"0.219174
"
1501,20020919,0.374904,6,0.42647,0.227999,0.255148,0.354196,3,0.26508,0.240079,"0.261695
"
1502,20020920,0.344012,4,0.361047,0.283576,0.273252,0.441874,6,0.23017,0.240323,"0.276651
"
1503,20020923,0.242457,4,0.123134,0.214777,0.179505,0.245466,2,0.16184,0.19652,"0.222961
"
1504,20020924,0.172734,6,0.138189,0.272642,0.258512,0.171122,5,0.406577,0.193239,"0.227106
"
1505,20020925,0.234679,1,0.261554,0.367971,0.268777,0.202985,3,0.269419,0.415856,"0.240894
"
1506,20020926,0.0489643,6,0.176024,0.135333,0.119933,0.123689,4,0.0570494,0.209,"0.188678
"
1507,20020927,0.110189,6,0.0779822,0.242611,0.296207,0.0428371,3,0.214053,0.205907,"0.148907
"
1508,20020930,0.337437,0,0.143974,0.349792,0.297939,0.258788,0,0.164569,0.262147,"0.275081
"
1509,20021001,0.373641,4,0.0160805,0.234334,0.269707,0.194326,6,0.0823854,0.201489,"0.226047
"
1510,20021002,0.426165,6,0.15428,0.231552,0.285186,0.278699,6,0.23641,0.256528,"0.302935
"
1511,20021003,0.32453,5,0.276843,0.212179,0.230814,0.244615,4,0.271873,0.225731,"0.24508
"
1512,20021004,0.59162,5,0.353942,0.378652,0.439978,0.453583,2,0.416221,0.382897,"0.454073
"
1513,20021007,0.344408,4,0.117979,0.259989,0.29309,0.352314,5,0.0410871,0.264019,"0.281193
"
1514,20021008,0.216278,0,0.19476,0.210506,0.245994,0.311349,7,0.104165,0.187898,"0.197855
"
1515,20021009,0.589793,6,0.13683,0.34277,0.39342,0.452477,3,0.178982,0.263285,"0.315085
"
1516,20021010,0.230893,0,1.96303,0.379239,0.351019,0.322013,5,0.215516,0.285376,"0.244842
"
1517,20021011,0.191702,5,0.421618,0.326528,0.31019,0.244008,1,0.239325,0.247414,"0.248816
"
1518,20021014,0.295463,3,0.0820085,0.303501,0.264701,0.266707,2,0.152197,0.25234,"0.236502
"
1519,20021015,0.452079,3,0.374891,0.351235,0.345907,0.387774,5,0.363644,0.272297,"0.328059
"
1520,20021016,0.31024,6,0.561736,0.46134,0.363008,0.305375,0,0.293237,0.341794,"0.316762
"
1521,20021017,0.380659,4,0.0600309,0.246106,0.253109,0.24933,5,0.212177,0.200503,"0.203201
"
1522,20021018,0.294315,1,0.207776,0.242581,0.285608,0.381953,5,0.177755,0.250214,"0.288152
"
1523,20021021,0.363476,5,0.347252,0.258703,0.313412,0.394542,4,0.323848,0.249656,"0.290149
"
1524,20021022,0.181655,6,0.0652833,0.21468,0.152759,0.240109,6,0.157006,0.219187,"0.166204
"
1525,20021023,0.205529,0,0.188859,0.221078,0.268397,0.207021,0,0.159813,0.283412,"0.252536
"
1526,20021024,0.435869,1,0.322604,0.403152,0.387957,0.412837,1,0.278235,0.331529,"0.347737
"
1527,20021025,0.170667,0,0.295687,0.168906,0.197258,0.292475,6,0.0804103,0.16678,"0.190878
"
1528,20021028,0.0315885,5,0.0712578,0.071956,0.0635917,0.0770358,4,0.0634407,0.0845804,"0.0691661
"
1529,20021029,0.271234,6,0.106031,0.264702,0.220796,0.143277,4,0.120086,0.192221,"0.157751
"
1530,20021030,0.166469,4,0.161402,0.221301,0.205192,0.203241,5,0.212679,0.215769,"0.199935
"
1531,20021031,0.436357,4,0.245999,0.318732,0.333164,0.334093,5,0.305448,0.225835,"0.228824
"
1532,20021101,0.45142,2,0.0794563,0.279019,0.33806,0.335203,1,0.0871007,0.286306,"0.313481
"
1533,20021104,0.267092,1,0.266077,0.169832,0.20637,0.23571,1,0.240167,0.187902,"0.207761
"
