ÉÌÆ·Ãû³Æ	ºÏÔ¼Ãû³Æ	¿ªÅÌ¼Û		×î¸ß¼Û		×îµÍ¼Û		ÊÕÅÌ¼Û		Ç°½áËã¼Û	½áËã¼Û		ÕÇµø		ÕÇµø1		Delta		³É½»Á¿		³Ö²ÖÁ¿		³Ö²ÖÁ¿±ä»¯	³É½»¶î		ÐÐÈ¨Á¿		
ÓñÃ×		c2009-C-1980	39.5		39.5		39.5		39.5		38		43		1.5		5		0.47		30		1,814		0		1.19		0		
ÓñÃ×		c2009-C-2000	28.5		28.5		28.5		28.5		29.5		34.5		-1		5		0.41		28		1,070		-18		0.91		0		
ÓñÃ×		c2009-C-2020	22.5		27.5		22.5		25.5		23		27.5		2.5		4.5		0.35		62		744		14		1.54		0		
ÓñÃ×		c2009-C-2040	21		23		21		22		17.5		21.5		4.5		4		0.29		42		1,288		18		0.93		0		
ÓñÃ×		c2009-C-2060	17.5		18		17		18		13		16.5		5		3.5		0.24		66		260		34		1.13		0		
ÓñÃ×		c2009-C-2080	9.5		14		9.5		14		9.5		12.5		4.5		3		0.19		60		272		50		0.78		0		
ÓñÃ×		c2009-C-2100	9.5		14.5		9.5		13.5		6.5		9.5		7		3		0.15		302		620		222		4.19		0		
ÓñÃ×		c2009-C-2120	7.5		10		7.5		10		4.5		7		5.5		2.5		0.12		60		256		20		0.53		0		
ÓñÃ×		c2009-P-1800	3		3		3		3		2		3.5		1		1.5		-0.06		20		192		20		0.06		0		
ÓñÃ×		c2009-P-1820	0		0		0		5		3.5		5		1.5		1.5		-0.09		0		20		0		0		0		
ÓñÃ×		c2009-P-1840	0		0		0		7.5		5.5		7.5		2		2		-0.12		0		188		0		0		0		
ÓñÃ×		c2009-P-1860	0		0		0		11		8.5		11		2.5		2.5		-0.17		0		214		0		0		0		
ÓñÃ×		c2009-P-1880	0		0		0		15		12.5		15		2.5		2.5		-0.21		0		288		0		0		0		
ÓñÃ×		c2009-P-1900	15		15		15		15		17		20		-2		3		-0.26		10		4,058		-10		0.15		0		
ÓñÃ×		c2009-P-1920	19		21		19		21		23		26.5		-2		3.5		-0.32		80		33,022		0		1.6		0		
ÓñÃ×		c2009-P-1940	27		28.5		27		28.5		30.5		34		-2		3.5		-0.39		82		652		-50		2.29		0		
ÓñÃ×		c2009-P-1960	36		36.5		5		5		39.5		42.5		-34.5		3		-0.45		42		446		-8		1.46		0		
ÓñÃ×		c2009-P-1980	48.5		48.5		48.5		48.5		49.5		53		-1		3.5		-0.52		20		420		-20		0.97		0		
ÓñÃ×		c2009-P-2000	0		0		0		64.5		61.5		64.5		3		3		-0.58		0		210		0		0		0		
ÓñÃ×		c2009-P-2020	0		0		0		77		74.5		77		2.5		2.5		-0.64		0		90		0		0		0		
ÓñÃ×		c2009-P-2040	0		0		0		91		88.5		91		2.5		2.5		-0.7		0		30		0		0		0		
ÓñÃ×		c2009-P-2060	0		0		0		106		104		106		2		2		-0.75		0		50		0		0		0		
ÓñÃ×		c2009-P-2080	0		0		0		121.5		120.5		121.5		1		1		-0.8		0		20		0		0		0		
ÓñÃ×		c2009-P-2100	0		0		0		138.5		137.5		138.5		1		1		-0.84		0		10		0		0		0		
ÓñÃ×		c2009-P-2120	0		0		0		155.5		155.5		155.5		0		0		-0.88		0		0		0		0		0		
ÓñÃ×Ð¡¼Æ																					126,538		1,054,020	-11,850		1,638.09	0		
¶¹ÆÉ		m1912-C-2350	0		0		0		648		653		648		-5		-5		1		0		10		0		0		0		
¶¹ÆÉ		m1912-C-2400	0		0		0		598		603		598		-5		-5		1		0		0		0		0		0		
¶¹ÆÉ		m1912-C-2450	0		0		0		548		553		548		-5		-5		1		0		0		0		0		0		
¶¹ÆÉ		m1912-C-2500	0		0		0		498		503		498		-5		-5		1		0		10		0		0		0		
¶¹ÆÉ		m1912-C-2550	0		0		0		448		453		448		-5		-5		1		0		10		0		0		0		
¶¹ÆÉ		m1912-C-2600	0		0		0		398		403		398		-5		-5		1		0		30		0		0		0		
¶¹ÆÉ		m1912-C-2650	0		0		0		348		353		348		-5		-5		1		0		30		0		0		0		
¶¹ÆÉ		m1912-C-2700	0		0		0		298		303		298		-5		-5		1		0		30		0		0		0		
¶¹ÆÉ		m1912-C-2750	0		0		0		248		253		248		-5		-5		1		0		150		0		0		0		
¶¹ÆÉ		m1912-C-2800	0		0		0		198		203.5		198		-5.5		-5.5		1		0		130		0		0		0		
¶¹ÆÉ		m1912-C-2850	0		0		0		150		156		150		-6		-6		0.95		0		200		0		0		0		
¶¹ÆÉ		m1912-C-2900	0		0		0		105		112		105		-7		-7		0.86		0		222		0		0		0		
¶¹ÆÉ		m1912-C-2950	0		0		0		66.5		74		66.5		-7.5		-7.5		0.7		0		246		0		0		0		
¶¹ÆÉ		m1912-C-3000	35		35		35		35		44		37.5		-9		-6.5		0.5		10		404		-4		0.35		0		
¶¹ÆÉ		m1912-C-3050	21.5		21.5		16.5		17.5		23.5		18		-6		-5.5		0.3		110		344		0		2.11		0		
¶¹ÆÉ		m1912-C-3100	6.5		6.5		5		6.5		11		7.5		-4.5		-3.5		0.15		82		576		16		0.5		0		
¶¹ÆÉ		m1912-C-3150	2.5		2.5		2.5		2.5		4.5		2.5		-2		-2		0.06		90		600		-12		0.23		0		
¶¹ÆÉ		m1912-C-3200	1		1		1		1		1.5		0.5		-0.5		-1		0.02		40		698		-40		0.04		0		
¶¹ÆÉ		m1912-C-3250	0		0		0		0.5		0.5		0.5		0		0		0.01		0		264		0		0		0		
¶¹ÆÉ		m1912-P-2350	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		220		0		0		0		
¶¹ÆÉ		m1912-P-2400	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		406		0		0		0		
¶¹ÆÉ		m1912-P-2450	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		150		0		0		0		
¶¹ÆÉ		m1912-P-2500	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		170		0		0		0		
¶¹ÆÉ		m1912-P-2550	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		156		0		0		0		
¶¹ÆÉ		m1912-P-2600	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		170		0		0		0		
¶¹ÆÉ		m1912-P-2650	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		262		0		0		0		
¶¹ÆÉ		m1912-P-2700	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		292		0		0		0		
¶¹ÆÉ		m1912-P-2750	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		566		0		0		0		
¶¹ÆÉ		m1912-P-2800	0		0		0		0.5		1		0.5		-0.5		-0.5		-0.01		0		436		0		0		0		
¶¹ÆÉ		m1912-P-2850	2.5		4		2		2.5		3		2		-0.5		-1		-0.05		150		260		114		0.4		0		
¶¹ÆÉ		m1912-P-2900	7.5		7.5		7.5		7.5		9		7		-1.5		-2		-0.14		20		394		20		0.15		0		
¶¹ÆÉ		m1912-P-2950	0		0		0		18.5		21		18.5		-2.5		-2.5		-0.3		0		358		0		0		0		
¶¹ÆÉ		m1912-P-3000	0		0		0		39.5		41		39.5		-1.5		-1.5		-0.5		0		246		0		0		0		
¶¹ÆÉ		m1912-P-3050	0		0		0		70		70.5		70		-0.5		-0.5		-0.7		0		86		0		0		0		
¶¹ÆÉ		m1912-P-3100	0		0		0		109.5		108		109.5		1.5		1.5		-0.85		0		46		0		0		0		
¶¹ÆÉ		m1912-P-3150	0		0		0		154.5		151.5		154.5		3		3		-0.94		0		80		0		0		0		
¶¹ÆÉ		m1912-P-3200	0		0		0		202.5		198.5		202.5		4		4		-0.99		0		56		0		0		0		
¶¹ÆÉ		m1912-P-3250	0		0		0		252		247.5		252		4.5		4.5		-1		0		0		0		0		0		
¶¹ÆÉ		m2001-C-2400	0		0		0		566		576		566		-10		-10		1		0		1,556		0		0		0		
¶¹ÆÉ		m2001-C-2450	0		0		0		516		526		516		-10		-10		1		0		946		0		0		0		
¶¹ÆÉ		m2001-C-2500	466.5		466.5		459.5		459.5		476		466		-16.5		-10		1		60		1,382		60		27.79		0		
¶¹ÆÉ		m2001-C-2550	422		422		407.5		418.5		426		416		-7.5		-10		1		66		1,682		18		27.32		0		
¶¹ÆÉ		m2001-C-2600	0		0		0		366		376		366		-10		-10		1		0		486		0		0		0		
¶¹ÆÉ		m2001-C-2650	307		307		307		307		327		317		-20		-10		0.98		20		618		0		6.14		0		
¶¹ÆÉ		m2001-C-2700	276		276		262		272.5		279		268.5		-6.5		-10.5		0.96		54		692		-20		14.59		0		
¶¹ÆÉ		m2001-C-2750	222		224.5		218		222		233		222.5		-11		-10.5		0.91		78		1,326		-16		17.23		0		
¶¹ÆÉ		m2001-C-2800	181		181		167.5		176		189.5		179		-13.5		-10.5		0.85		384		2,322		-82		67.01		0		
¶¹ÆÉ		m2001-C-2850	139.5		140.5		126		136		149.5		139.5		-13.5		-10		0.77		1,570		7,714		-742		213.42		0		
¶¹ÆÉ		m2001-C-2900	106		106.5		94		101		114.5		104.5		-13.5		-10		0.66		1,746		9,528		-438		175.17		0		
¶¹ÆÉ		m2001-C-2950	76.5		77.5		66		72.5		84.5		75.5		-12		-9		0.55		1,608		9,400		-24		114.62		0		
¶¹ÆÉ		m2001-C-3000	55		57		47		52		60		52		-8		-8		0.43		2,420		17,134		6		125.8		0		
¶¹ÆÉ		m2001-C-3050	39		39.5		33		37		41		34		-4		-7		0.32		2,332		24,528		-122		85.8		0		
¶¹ÆÉ		m2001-C-3100	27		28		23.5		25.5		26.5		21.5		-1		-5		0.23		9,606		30,078		-104		248.09		0		
¶¹ÆÉ		m2001-C-3150	18		18.5		16		16.5		16.5		13		0		-3.5		0.15		9,780		42,434		108		165.1		0		
¶¹ÆÉ		m2001-C-3200	12.5		13		11		11.5		10		7		1.5		-3		0.09		13,374		42,352		-2,934		160.09		0		
¶¹ÆÉ		m2001-C-3250	8.5		9		7		7.5		5.5		4		2		-1.5		0.06		14,600		83,526		776		117.33		0		
¶¹ÆÉ		m2001-P-2400	1		1		0.5		0.5		0.5		0.5		0		0		-0.01		2,716		22,904		-1,180		1.45		0		
¶¹ÆÉ		m2001-P-2450	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		5,514		0		0		0		
¶¹ÆÉ		m2001-P-2500	1		1		1		1		0.5		0.5		0.5		0		-0.01		342		8,434		42		0.34		0		
¶¹ÆÉ		m2001-P-2550	1		1.5		0.5		0.5		0.5		0.5		0		0		-0.01		1,812		8,934		132		1.79		0		
¶¹ÆÉ		m2001-P-2600	1.5		1.5		0.5		0.5		0.5		0.5		0		0		-0.01		1,222		13,504		458		1.16		0		
¶¹ÆÉ		m2001-P-2650	1.5		2		1		1		1.5		1		-0.5		-0.5		-0.02		16,580		40,122		-8,458		17.73		0		
¶¹ÆÉ		m2001-P-2700	2.5		2.5		1.5		2		3.5		3		-1.5		-0.5		-0.04		6,276		46,226		32		13.36		0		
¶¹ÆÉ		m2001-P-2750	4		4		3		3		7.5		7		-4.5		-0.5		-0.09		13,166		26,712		7,286		47.35		0		
¶¹ÆÉ		m2001-P-2800	12		12		7.5		8		14		13		-6		-1		-0.15		13,008		35,414		2,834		109.69		0		
¶¹ÆÉ		m2001-P-2850	18		19.5		15.5		16.5		24		23.5		-7.5		-0.5		-0.23		11,070		25,962		3,908		191.06		0		
¶¹ÆÉ		m2001-P-2900	33		36.5		29.5		32		38.5		38.5		-6.5		0		-0.33		12,140		17,200		-608		409.81		0		
¶¹ÆÉ		m2001-P-2950	53		60		51.5		54		58.5		59.5		-4.5		1		-0.45		2,918		9,174		94		162.77		0		
¶¹ÆÉ		m2001-P-3000	82.5		91		78.5		83		84		86		-1		2		-0.57		1,230		4,478		-36		104.6		0		
¶¹ÆÉ		m2001-P-3050	117		126.5		100.5		118		115		118		3		3		-0.68		388		2,194		100		46.2		0		
¶¹ÆÉ		m2001-P-3100	152.5		165		151.5		155.5		150.5		155.5		5		5		-0.77		208		1,508		10		33.09		0		
¶¹ÆÉ		m2001-P-3150	194		204.5		194		198		190.5		196.5		7.5		6		-0.85		186		776		6		36.98		0		
¶¹ÆÉ		m2001-P-3200	238.5		249		237.5		242		233.5		241		8.5		7.5		-0.91		120		1,198		-8		29.26		0		
¶¹ÆÉ		m2001-P-3250	286.5		294		281.5		287		279.5		287.5		7.5		8		-0.95		250		1,622		68		71.79		1		
¶¹ÆÉ		m2003-C-2400	0		0		0		536		539		536		-3		-3		1		0		10		0		0		0		
¶¹ÆÉ		m2003-C-2450	0		0		0		486		489		486		-3		-3		1		0		0		0		0		0		
¶¹ÆÉ		m2003-C-2500	0		0		0		436		440.5		436		-4.5		-4.5		1		0		20		0		0		0		
¶¹ÆÉ		m2003-C-2550	0		0		0		387		392.5		387		-5.5		-5.5		0.98		0		30		0		0		0		
¶¹ÆÉ		m2003-C-2600	0		0		0		339.5		346		339.5		-6.5		-6.5		0.95		0		30		0		0		0		
¶¹ÆÉ		m2003-C-2650	0		0		0		293		301		293		-8		-8		0.92		0		30		0		0		0		
¶¹ÆÉ		m2003-C-2700	0		0		0		249		258.5		249		-9.5		-9.5		0.87		0		122		0		0		0		
¶¹ÆÉ		m2003-C-2750	0		0		0		208		218.5		208		-10.5		-10.5		0.82		0		110		0		0		0		
¶¹ÆÉ		m2003-C-2800	0		0		0		170		182		170		-12		-12		0.75		0		108		0		0		0		
¶¹ÆÉ		m2003-C-2850	0		0		0		136		149		136		-13		-13		0.66		0		76		0		0		0		
¶¹ÆÉ		m2003-C-2900	0		0		0		106.5		120		106.5		-13.5		-13.5		0.58		0		140		0		0		0		
¶¹ÆÉ		m2003-C-2950	0		0		0		81		95		81		-14		-14		0.49		0		270		0		0		0		
¶¹ÆÉ		m2003-C-3000	0		0		0		60.5		73.5		60.5		-13		-13		0.4		0		194		0		0		0		
¶¹ÆÉ		m2003-C-3050	0		0		0		44		56		44		-12		-12		0.32		0		150		0		0		0		
¶¹ÆÉ		m2003-C-3100	0		0		0		31		42		31		-11		-11		0.25		0		150		0		0		0		
¶¹ÆÉ		m2003-C-3150	0		0		0		21.5		30.5		21.5		-9		-9		0.18		0		350		0		0		0		
¶¹ÆÉ		m2003-P-2400	0		0		0		0.5		0.5		0.5		0		0		-0.01		0		72		0		0		0		
¶¹ÆÉ		m2003-P-2450	0.5		0.5		0.5		0.5		1		0.5		-0.5		-0.5		-0.01		8		40		0		0		0		
¶¹ÆÉ		m2003-P-2500	0		0		0		1		2.5		1		-1.5		-1.5		-0.01		0		114		0		0		0		
¶¹ÆÉ		m2003-P-2550	0		0		0		2		4.5		2		-2.5		-2.5		-0.02		0		140		0		0		0		
¶¹ÆÉ		m2003-P-2600	0		0		0		4.5		8		4.5		-3.5		-3.5		-0.05		0		220		0		0		0		
¶¹ÆÉ		m2003-P-2650	0		0		0		8		13		8		-5		-5		-0.08		0		150		0		0		0		
¶¹ÆÉ		m2003-P-2700	0		0		0		14		20.5		14		-6.5		-6.5		-0.12		0		100		0		0		0		
¶¹ÆÉ		m2003-P-2750	0		0		0		22.5		30.5		22.5		-8		-8		-0.18		0		100		0		0		0		
¶¹ÆÉ		m2003-P-2800	0		0		0		34.5		43.5		34.5		-9		-9		-0.25		0		160		0		0		0		
¶¹ÆÉ		m2003-P-2850	0		0		0		50.5		60.5		50.5		-10		-10		-0.33		0		170		0		0		0		
¶¹ÆÉ		m2003-P-2900	71.5		71.5		71.5		71.5		81		70.5		-9.5		-10.5		-0.42		10		138		-10		0.72		0		
¶¹ÆÉ		m2003-P-2950	0		0		0		95		106		95		-11		-11		-0.51		0		72		0		0		0		
¶¹ÆÉ		m2003-P-3000	0		0		0		124		134.5		124		-10.5		-10.5		-0.6		0		50		0		0		0		
¶¹ÆÉ		m2003-P-3050	0		0		0		157.5		166.5		157.5		-9		-9		-0.68		0		118		0		0		0		
¶¹ÆÉ		m2003-P-3100	0		0		0		194.5		202.5		194.5		-8		-8		-0.75		0		192		0		0		0		
¶¹ÆÉ		m2003-P-3150	0		0		0		234.5		241		234.5		-6.5		-6.5		-0.81		0		50		0		0		0		
¶¹ÆÉ		m2005-C-2400	0		0		0		487.5		489.5		487.5		-2		-2		0.99		0		300		0		0		0		
¶¹ÆÉ		m2005-C-2450	441		441		441		441		441		439		0		-2		0.97		20		154		-20		8.82		0		
¶¹ÆÉ		m2005-C-2500	397.5		398		390.5		395.5		393.5		391.5		2		-2		0.95		10		232		8		3.95		0		
¶¹ÆÉ		m2005-C-2550	352		352		352		352		347.5		345.5		4.5		-2		0.92		2		254		2		0.7		0		
¶¹ÆÉ		m2005-C-2600	0		0		0		301.5		303.5		301.5		-2		-2		0.88		0		314		0		0		0		
¶¹ÆÉ		m2005-C-2650	260.5		260.5		260.5		260.5		261.5		259.5		-1		-2		0.83		20		774		-20		5.21		0		
¶¹ÆÉ		m2005-C-2700	0		0		0		221		222.5		221		-1.5		-1.5		0.78		0		1,572		0		0		0		
¶¹ÆÉ		m2005-C-2750	72		188		72		179		186.5		185		-7.5		-1.5		0.71		34		1,490		10		5.86		0		
¶¹ÆÉ		m2005-C-2800	151		153.5		142		152.5		154.5		153		-2		-1.5		0.64		632		2,292		-164		94.35		0		
¶¹ÆÉ		m2005-C-2850	126.5		128		117		128		125.5		124		2.5		-1.5		0.57		418		3,730		-62		51.69		0		
¶¹ÆÉ		m2005-C-2900	102		108		97		104		100.5		99.5		3.5		-1		0.5		516		4,528		134		52.84		0		
¶¹ÆÉ		m2005-C-2950	88		89.5		81		85		79.5		78		5.5		-1.5		0.42		1,420		4,330		864		120.53		0		
¶¹ÆÉ		m2005-C-3000	71		72.5		66.5		71.5		61.5		60.5		10		-1		0.35		594		3,132		288		41.53		0		
¶¹ÆÉ		m2005-C-3050	60.5		61.5		55		59		47		46		12		-1		0.29		2,118		11,802		366		123.38		0		
¶¹ÆÉ		m2005-C-3100	51.5		51.5		45.5		49		35		34.5		14		-0.5		0.23		1,926		4,162		764		91.18		0		
¶¹ÆÉ		m2005-P-2400	3		3		2.5		2.5		2		2		0.5		0		-0.02		480		2,574		246		1.25		0		
¶¹ÆÉ		m2005-P-2450	3.5		3.5		3.5		3.5		3.5		3.5		0		0		-0.03		80		1,654		20		0.28		0		
¶¹ÆÉ		m2005-P-2500	5		5		4.5		4.5		6		6		-1.5		0		-0.05		494		5,752		38		2.27		0		
¶¹ÆÉ		m2005-P-2550	7.5		7.5		6.5		6.5		10		10		-3.5		0		-0.08		796		3,418		242		5.47		0		
¶¹ÆÉ		m2005-P-2600	11.5		11.5		10		10		16		16		-6		0		-0.12		1,252		16,238		194		13.23		0		
¶¹ÆÉ		m2005-P-2650	16.5		17.5		15.5		16		24		24		-8		0		-0.16		1,368		19,138		34		22.61		0		
¶¹ÆÉ		m2005-P-2700	26.5		26.5		25		25.5		34.5		35		-9		0.5		-0.22		1,158		18,082		418		30.21		0		
¶¹ÆÉ		m2005-P-2750	40		41.5		38.5		39		48.5		49		-9.5		0.5		-0.28		504		14,338		4		20.38		0		
¶¹ÆÉ		m2005-P-2800	58		60.5		56.5		57.5		66		66.5		-8.5		0.5		-0.35		874		3,024		512		51.64		0		
¶¹ÆÉ		m2005-P-2850	82		84.5		79.5		80.5		87		87.5		-6.5		0.5		-0.42		234		1,234		76		19.08		0		
¶¹ÆÉ		m2005-P-2900	111		114.5		106.5		107.5		111.5		112.5		-4		1		-0.5		520		1,132		372		57.14		0		
¶¹ÆÉ		m2005-P-2950	138		145		138		139		140		141		-1		1		-0.57		82		398		20		11.45		0		
¶¹ÆÉ		m2005-P-3000	172		176		172		176		172		173		4		1		-0.64		50		402		-22		8.64		0		
¶¹ÆÉ		m2005-P-3050	210		210		209.5		209.5		207		208		2.5		1		-0.71		24		662		0		5.02		0		
¶¹ÆÉ		m2005-P-3100	248.5		248.5		248.5		248.5		245		246.5		3.5		1.5		-0.76		2		112		0		0.5		0		
¶¹ÆÉ		m2007-C-2500	0		0		0		407		408		407		-1		-1		0.93		0		0		0		0		0		
¶¹ÆÉ		m2007-C-2550	0		0		0		362.5		363.5		362.5		-1		-1		0.89		0		0		0		0		0		
¶¹ÆÉ		m2007-C-2600	0		0		0		320		321		320		-1		-1		0.86		0		0		0		0		0		
¶¹ÆÉ		m2007-C-2650	0		0		0		279.5		280.5		279.5		-1		-1		0.81		0		0		0		0		0		
¶¹ÆÉ		m2007-C-2700	0		0		0		242		243		242		-1		-1		0.76		0		0		0		0		0		
¶¹ÆÉ		m2007-C-2750	0		0		0		207		208		207		-1		-1		0.7		0		12		0		0		0		
¶¹ÆÉ		m2007-C-2800	0		0		0		175		176		175		-1		-1		0.64		0		20		0		0		0		
¶¹ÆÉ		m2007-C-2850	0		0		0		146.5		147.5		146.5		-1		-1		0.58		0		20		0		0		0		
¶¹ÆÉ		m2007-C-2900	0		0		0		121.5		122		121.5		-0.5		-0.5		0.52		0		10		0		0		0		
¶¹ÆÉ		m2007-C-2950	0		0		0		99		100		99		-1		-1		0.45		0		82		0		0		0		
¶¹ÆÉ		m2007-C-3000	0		0		0		80		81		80		-1		-1		0.39		0		60		0		0		0		
¶¹ÆÉ		m2007-C-3050	0		0		0		64		64.5		64		-0.5		-0.5		0.33		0		50		0		0		0		
¶¹ÆÉ		m2007-C-3100	0		0		0		50.5		51		50.5		-0.5		-0.5		0.28		0		0		0		0		0		
¶¹ÆÉ		m2007-P-2500	0		0		0		10.5		10.5		10.5		0		0		-0.07		0		230		0		0		0		
¶¹ÆÉ		m2007-P-2550	0		0		0		15.5		15.5		15.5		0		0		-0.1		0		140		0		0		0		
¶¹ÆÉ		m2007-P-2600	0		0		0		23		23		23		0		0		-0.14		0		80		0		0		0		
¶¹ÆÉ		m2007-P-2650	0		0		0		32		32.5		32		-0.5		-0.5		-0.18		0		10		0		0		0		
¶¹ÆÉ		m2007-P-2700	0		0		0		44		44		44		0		0		-0.23		0		4		0		0		0		
¶¹ÆÉ		m2007-P-2750	0		0		0		59		59		59		0		0		-0.29		0		0		0		0		0		
¶¹ÆÉ		m2007-P-2800	0		0		0		77		77		77		0		0		-0.35		0		0		0		0		0		
¶¹ÆÉ		m2007-P-2850	0		0		0		98		98		98		0		0		-0.41		0		0		0		0		0		
¶¹ÆÉ		m2007-P-2900	0		0		0		122.5		122		122.5		0.5		0.5		-0.48		0		0		0		0		0		
¶¹ÆÉ		m2007-P-2950	0		0		0		150		149.5		150		0.5		0.5		-0.54		0		0		0		0		0		
¶¹ÆÉ		m2007-P-3000	0		0		0		180.5		180		180.5		0.5		0.5		-0.6		0		0		0		0		0		
¶¹ÆÉ		m2007-P-3050	0		0		0		214		213.5		214		0.5		0.5		-0.66		0		0		0		0		0		
¶¹ÆÉ		m2007-P-3100	0		0		0		250		249.5		250		0.5		0.5		-0.71		0		0		0		0		0		
¶¹ÆÉ		m2008-C-2550	0		0		0		367.5		371.5		367.5		-4		-4		0.87		0		0		0		0		0		
¶¹ÆÉ		m2008-C-2600	0		0		0		326		329.5		326		-3.5		-3.5		0.83		0		0		0		0		0		
¶¹ÆÉ		m2008-C-2650	0		0		0		287.5		290		287.5		-2.5		-2.5		0.79		0		0		0		0		0		
¶¹ÆÉ		m2008-C-2700	0		0		0		251		252.5		251		-1.5		-1.5		0.74		0		0		0		0		0		
¶¹ÆÉ		m2008-C-2750	0		0		0		217		218		217		-1		-1		0.69		0		20		0		0		0		
¶¹ÆÉ		m2008-C-2800	0		0		0		186.5		186.5		186.5		0		0		0.63		0		10		0		0		0		
¶¹ÆÉ		m2008-C-2850	0		0		0		158.5		158		158.5		0.5		0.5		0.57		0		50		0		0		0		
¶¹ÆÉ		m2008-C-2900	0		0		0		133.5		132.5		133.5		1		1		0.52		0		10		0		0		0		
¶¹ÆÉ		m2008-C-2950	0		0		0		111.5		110.5		111.5		1		1		0.46		0		22		0		0		0		
¶¹ÆÉ		m2008-C-3000	0		0		0		92		90.5		92		1.5		1.5		0.4		0		30		0		0		0		
¶¹ÆÉ		m2008-C-3050	0		0		0		75.5		74		75.5		1.5		1.5		0.35		0		0		0		0		0		
¶¹ÆÉ		m2008-C-3100	0		0		0		61		59.5		61		1.5		1.5		0.3		0		0		0		0		0		
¶¹ÆÉ		m2008-C-3150	0		0		0		49		47.5		49		1.5		1.5		0.25		0		0		0		0		0		
¶¹ÆÉ		m2008-P-2550	0		0		0		22		19		22		3		3		-0.12		0		62		0		0		0		
¶¹ÆÉ		m2008-P-2600	0		0		0		30.5		27		30.5		3.5		3.5		-0.16		0		10		0		0		0		
¶¹ÆÉ		m2008-P-2650	0		0		0		41		37		41		4		4		-0.2		0		10		0		0		0		
¶¹ÆÉ		m2008-P-2700	0		0		0		54.5		49.5		54.5		5		5		-0.25		0		0		0		0		0		
¶¹ÆÉ		m2008-P-2750	0		0		0		70.5		64.5		70.5		6		6		-0.3		0		0		0		0		0		
¶¹ÆÉ		m2008-P-2800	0		0		0		89		82.5		89		6.5		6.5		-0.36		0		10		0		0		0		
¶¹ÆÉ		m2008-P-2850	0		0		0		111		103.5		111		7.5		7.5		-0.42		0		0		0		0		0		
¶¹ÆÉ		m2008-P-2900	0		0		0		135.5		128		135.5		7.5		7.5		-0.47		0		0		0		0		0		
¶¹ÆÉ		m2008-P-2950	0		0		0		163		155		163		8		8		-0.53		0		0		0		0		0		
¶¹ÆÉ		m2008-P-3000	0		0		0		193		185		193		8		8		-0.59		0		10		0		0		0		
¶¹ÆÉ		m2008-P-3050	0		0		0		226		217.5		226		8.5		8.5		-0.64		0		0		0		0		0		
¶¹ÆÉ		m2008-P-3100	0		0		0		261.5		253		261.5		8.5		8.5		-0.69		0		0		0		0		0		
¶¹ÆÉ		m2008-P-3150	0		0		0		299		290.5		299		8.5		8.5		-0.74		0		0		0		0		0		
¶¹ÆÉ		m2009-C-2550	0		0		0		400		400.5		400		-0.5		-0.5		0.88		0		20		0		0		0		
¶¹ÆÉ		m2009-C-2600	0		0		0		358		358.5		358		-0.5		-0.5		0.84		0		0		0		0		0		
¶¹ÆÉ		m2009-C-2650	0		0		0		318.5		319		318.5		-0.5		-0.5		0.8		0		0		0		0		0		
¶¹ÆÉ		m2009-C-2700	0		0		0		281.5		281.5		281.5		0		0		0.76		0		0		0		0		0		
¶¹ÆÉ		m2009-C-2750	0		0		0		246.5		246.5		246.5		0		0		0.71		0		0		0		0		0		
¶¹ÆÉ		m2009-C-2800	97		97		97		97		214		214.5		-117		0.5		0.66		2		202		0		0.19		0		
¶¹ÆÉ		m2009-C-2850	180		193.5		180		193.5		184.5		185		9		0.5		0.61		100		338		24		18.38		0		
¶¹ÆÉ		m2009-C-2900	0		0		0		158.5		158		158.5		0.5		0.5		0.55		0		218		0		0		0		
¶¹ÆÉ		m2009-C-2950	137		146		135		146		134		135		12		1		0.5		190		196		90		26.85		0		
¶¹ÆÉ		m2009-C-3000	77		130.5		77		130.5		112.5		113.5		18		1		0.45		102		580		62		12.48		0		
¶¹ÆÉ		m2009-C-3050	105		115.5		100.5		115.5		94		95		21.5		1		0.39		124		332		82		12.76		0		
¶¹ÆÉ		m2009-C-3100	88		100		85		99		77.5		79		21.5		1.5		0.35		146		338		92		12.87		0		
¶¹ÆÉ		m2009-C-3150	77.5		87.5		75.5		87		63.5		65		23.5		1.5		0.3		444		366		172		35.76		0		
¶¹ÆÉ		m2009-P-2550	17.5		17.5		16.5		17		20.5		22		-3.5		1.5		-0.12		170		202		90		2.9		0		
¶¹ÆÉ		m2009-P-2600	24.5		24.5		22.5		24		28.5		30		-4.5		1.5		-0.15		142		646		62		3.35		0		
¶¹ÆÉ		m2009-P-2650	33		33.5		31.5		33.5		38.5		40		-5		1.5		-0.19		246		614		122		7.97		0		
¶¹ÆÉ		m2009-P-2700	44		46.5		43		46.5		50.5		52.5		-4		2		-0.23		170		406		38		7.55		0		
